,Unnamed: 0,longitude,latitude,data,periodo,periodo_inicial,periodo_final,hora_inicial,minute_inicial,hora_final,minute_final
261,261,-46.6141567,-23.5819598,2015-01-12,De 17:22 a 19:11,18:00,18:59,18,0,18,59
262,262,-46.6141567,-23.5819598,2015-01-12,De 17:22 a 19:11,19:00,19:11,19,0,19,11
263,263,-46.65128139999999,-23.6030974,2015-01-12,De 16:45 a 17:37,16:45,16:59,16,45,16,59
264,264,-46.65128139999999,-23.6030974,2015-01-12,De 16:45 a 17:37,17:00,17:37,17,0,17,37
265,265,-46.654522,-23.5834742,2015-01-12,De 16:51 a 17:13,16:51,16:59,16,51,16,59
266,266,-46.654522,-23.5834742,2015-01-12,De 16:51 a 17:13,17:00,17:13,17,0,17,13
267,267,-46.65097280000001,-23.6021187,2015-01-12,De 17:00 a 18:09,17:00,17:59,17,0,17,59
268,268,-46.65097280000001,-23.6021187,2015-01-12,De 17:00 a 18:09,18:00,18:09,18,0,18,9
269,269,-46.62736629999999,-23.6159624,2015-01-12,De 17:02 a 17:42,17:02,17:42,17,2,17,42
270,270,-46.6637589,-23.6031912,2015-01-12,De 17:06 a 19:15,17:06,17:59,17,6,17,59
271,271,-46.6637589,-23.6031912,2015-01-12,De 17:06 a 19:15,18:00,18:59,18,0,18,59
272,272,-46.6637589,-23.6031912,2015-01-12,De 17:06 a 19:15,19:00,19:15,19,0,19,15
273,273,-46.6825006,-23.6018144,2015-01-12,De 17:17 a 19:09,17:17,17:59,17,17,17,59
274,274,-46.6825006,-23.6018144,2015-01-12,De 17:17 a 19:09,18:00,18:59,18,0,18,59
275,275,-46.6825006,-23.6018144,2015-01-12,De 17:17 a 19:09,19:00,19:09,19,0,19,9
276,276,-46.6509325,-23.601553,2015-01-12,De 17:17 a 17:39,17:17,17:39,17,17,17,39
277,277,-46.6535395,-23.6008582,2015-01-12,De 18:10 a 18:37,18:10,18:37,18,10,18,37
278,278,-46.6183215,-23.5573938,2015-01-14,De 19:31 a 20:28,19:31,19:59,19,31,19,59
279,279,-46.6183215,-23.5573938,2015-01-14,De 19:31 a 20:28,20:00,20:28,20,0,20,28
280,280,-46.7493309,-23.5338665,2015-01-14,De 21:24 a 23:59,21:24,21:59,21,24,21,59
281,281,-46.7493309,-23.5338665,2015-01-14,De 21:24 a 23:59,22:00,22:59,22,0,22,59
282,282,-46.7493309,-23.5338665,2015-01-14,De 21:24 a 23:59,23:00,23:59,23,0,23,59
283,283,-46.7493269,-23.5338705,2015-01-14,De 21:24 a 23:59,21:24,21:59,21,24,21,59
284,284,-46.7493269,-23.5338705,2015-01-14,De 21:24 a 23:59,22:00,22:59,22,0,22,59
285,285,-46.7493269,-23.5338705,2015-01-14,De 21:24 a 23:59,23:00,23:59,23,0,23,59
286,286,-46.63330939999999,-23.5505199,2015-01-14,De 19:14 a 20:01,19:14,19:59,19,14,19,59
287,287,-46.63330939999999,-23.5505199,2015-01-14,De 19:14 a 20:01,20:00,20:01,20,0,20,1
288,288,-46.6905352,-23.5881265,2015-01-14,De 19:21 a 20:28,19:21,19:59,19,21,19,59
289,289,-46.6905352,-23.5881265,2015-01-14,De 19:21 a 20:28,20:00,20:28,20,0,20,28
290,290,-46.7279626,-23.5391315,2015-01-14,De 19:27 a 19:56,19:27,19:56,19,27,19,56
291,291,-46.59294600000001,-23.530649,2015-01-14,De 19:12 a 20:04,19:12,19:59,19,12,19,59
292,292,-46.59294600000001,-23.530649,2015-01-14,De 19:12 a 20:04,20:00,20:04,20,0,20,4
293,293,-46.6023316,-23.5476707,2015-01-14,De 19:14 a 19:46,19:14,19:46,19,14,19,46
294,294,-46.5748378,-23.5268157,2015-01-14,De 19:15 a 20:03,19:15,19:59,19,15,19,59
295,295,-46.5748378,-23.5268157,2015-01-14,De 19:15 a 20:03,20:00,20:03,20,0,20,3
296,296,-46.5975085,-23.5829641,2015-01-14,De 19:59 a 20:32,19:59,19:59,19,59,19,59
297,297,-46.5975085,-23.5829641,2015-01-14,De 19:59 a 20:32,20:00,20:32,20,0,20,32
298,298,-46.6282342,-23.6224124,2015-01-14,De 18:52 a 19:39,18:52,18:59,18,52,18,59
299,299,-46.6282342,-23.6224124,2015-01-14,De 18:52 a 19:39,19:00,19:39,19,0,19,39
300,300,-46.62736629999999,-23.6159624,2015-01-14,De 18:57 a 19:38,18:57,18:59,18,57,18,59
301,301,-46.62736629999999,-23.6159624,2015-01-14,De 18:57 a 19:38,19:00,19:38,19,0,19,38
302,302,-46.6287942,-23.6253758,2015-01-14,De 19:06 a 19:24,19:06,19:24,19,6,19,24
303,303,-46.6276992,-23.6127902,2015-01-14,De 19:07 a 19:22,19:07,19:22,19,7,19,22
304,304,-46.60910459999999,-23.5771931,2015-01-14,De 19:21 a 20:08,19:21,19:59,19,21,19,59
305,305,-46.60910459999999,-23.5771931,2015-01-14,De 19:21 a 20:08,20:00,20:08,20,0,20,8
306,306,-46.6083995,-23.6139787,2015-01-14,De 18:58 a 19:14,18:58,18:59,18,58,18,59
307,307,-46.6083995,-23.6139787,2015-01-14,De 18:58 a 19:14,19:00,19:14,19,0,19,14
308,308,-46.6074721,-23.612155800000004,2015-01-14,De 19:00 a 19:40,19:00,19:40,19,0,19,40
309,309,-46.6276992,-23.6127902,2015-01-14,De 19:09 a 19:38,19:09,19:38,19,9,19,38
310,310,-46.7309946,-23.591603,2015-01-24,De 16:22 a 16:30,16:22,16:30,16,22,16,30
311,311,-46.6973162,-23.6077583,2015-01-26,De 02:14 a 04:35,02:14,02:59,2,14,2,59
312,312,-46.6973162,-23.6077583,2015-01-26,De 02:14 a 04:35,03:00,03:59,3,0,3,59
313,313,-46.6973162,-23.6077583,2015-01-26,De 02:14 a 04:35,04:00,04:35,4,0,4,35
314,314,-46.720741,-23.6537565,2015-01-26,De 02:19 a 04:26,02:19,02:59,2,19,2,59
315,315,-46.720741,-23.6537565,2015-01-26,De 02:19 a 04:26,03:00,03:59,3,0,3,59
316,316,-46.720741,-23.6537565,2015-01-26,De 02:19 a 04:26,04:00,04:26,4,0,4,26
317,317,-46.6905352,-23.5881265,2015-01-26,De 02:31 a 06:24,02:31,02:59,2,31,2,59
318,318,-46.6905352,-23.5881265,2015-01-26,De 02:31 a 06:24,03:00,03:59,3,0,3,59
319,319,-46.6905352,-23.5881265,2015-01-26,De 02:31 a 06:24,04:00,04:59,4,0,4,59
320,320,-46.6905352,-23.5881265,2015-01-26,De 02:31 a 06:24,05:00,05:59,5,0,5,59
321,321,-46.6905352,-23.5881265,2015-01-26,De 02:31 a 06:24,06:00,06:24,6,0,6,24
322,322,-46.5423531,-23.540056,2015-01-26,De 17:18 a 20:19,17:18,17:59,17,18,17,59
323,323,-46.5423531,-23.540056,2015-01-26,De 17:18 a 20:19,18:00,18:59,18,0,18,59
324,324,-46.5423531,-23.540056,2015-01-26,De 17:18 a 20:19,19:00,19:59,19,0,19,59
325,325,-46.5423531,-23.540056,2015-01-26,De 17:18 a 20:19,20:00,20:19,20,0,20,19
326,326,-46.52894089999999,-23.5322419,2015-01-26,De 17:28 a 19:04,17:28,17:59,17,28,17,59
327,327,-46.52894089999999,-23.5322419,2015-01-26,De 17:28 a 19:04,18:00,18:59,18,0,18,59
328,328,-46.52894089999999,-23.5322419,2015-01-26,De 17:28 a 19:04,19:00,19:04,19,0,19,4
329,329,-46.78113,-23.6413262,2015-01-26,De 18:30 a 19:30,18:30,18:59,18,30,18,59
330,330,-46.78113,-23.6413262,2015-01-26,De 18:30 a 19:30,19:00,19:30,19,0,19,30
331,331,-46.7727005,-23.6669625,2015-01-26,De 18:31 a 19:43,18:31,18:59,18,31,18,59
332,332,-46.7727005,-23.6669625,2015-01-26,De 18:31 a 19:43,19:00,19:43,19,0,19,43
333,333,-46.7525471,-23.6490513,2015-01-26,De 19:15 a 21:29,19:15,19:59,19,15,19,59
334,334,-46.7525471,-23.6490513,2015-01-26,De 19:15 a 21:29,20:00,20:59,20,0,20,59
335,335,-46.7525471,-23.6490513,2015-01-26,De 19:15 a 21:29,21:00,21:29,21,0,21,29
336,336,-46.7645809,-23.62467980000001,2015-01-26,De 19:20 a 20:34,19:20,19:59,19,20,19,59
337,337,-46.7645809,-23.62467980000001,2015-01-26,De 19:20 a 20:34,20:00,20:34,20,0,20,34
338,338,-46.7740371,-23.6669676,2015-01-26,De 19:32 a 21:29,19:32,19:59,19,32,19,59
339,339,-46.7740371,-23.6669676,2015-01-26,De 19:32 a 21:29,20:00,20:59,20,0,20,59
340,340,-46.7740371,-23.6669676,2015-01-26,De 19:32 a 21:29,21:00,21:29,21,0,21,29
341,341,-46.78527310000001,-23.7222764,2015-01-26,De 19:06 a 20:11,19:06,19:59,19,6,19,59
342,342,-46.78527310000001,-23.7222764,2015-01-26,De 19:06 a 20:11,20:00,20:11,20,0,20,11
343,343,-46.7200902,-23.6000888,2015-01-26,De 03:01 a 07:36,03:01,03:59,3,1,3,59
344,344,-46.7200902,-23.6000888,2015-01-26,De 03:01 a 07:36,04:00,04:59,4,0,4,59
345,345,-46.7200902,-23.6000888,2015-01-26,De 03:01 a 07:36,05:00,05:59,5,0,5,59
346,346,-46.7200902,-23.6000888,2015-01-26,De 03:01 a 07:36,06:00,06:59,6,0,6,59
347,347,-46.7200902,-23.6000888,2015-01-26,De 03:01 a 07:36,07:00,07:36,7,0,7,36
348,348,-46.62415499999999,-23.518459,2015-01-27,De 23:08 a 23:28,23:08,23:28,23,8,23,28
349,349,-46.6251826,-23.5193621,2015-01-27,De 23:10 a 23:59,23:10,23:59,23,10,23,59
350,350,-46.5996521,-23.5507824,2015-01-27,De 22:02 a 23:59,22:02,22:59,22,2,22,59
351,351,-46.5996521,-23.5507824,2015-01-27,De 22:02 a 23:59,23:00,23:59,23,0,23,59
352,352,-46.6023316,-23.5476707,2015-01-27,De 22:16 a 23:38,22:16,22:59,22,16,22,59
353,353,-46.6023316,-23.5476707,2015-01-27,De 22:16 a 23:38,23:00,23:38,23,0,23,38
354,354,-46.55825220000001,-23.5368704,2015-01-27,De 22:23 a 23:59,22:23,22:59,22,23,22,59
355,355,-46.55825220000001,-23.5368704,2015-01-27,De 22:23 a 23:59,23:00,23:59,23,0,23,59
356,356,-46.5864655,-23.584403,2015-01-27,De 23:31 a 23:59,23:31,23:59,23,31,23,59
357,357,-46.5843941,-23.5840865,2015-01-27,De 23:36 a 23:59,23:36,23:59,23,36,23,59
358,358,-46.5902006,-23.5867387,2015-01-27,De 23:50 a 23:59,23:50,23:59,23,50,23,59
359,359,-46.76727020000001,-23.6279559,2015-01-27,De 20:36 a 20:50,20:36,20:50,20,36,20,50
360,360,-46.6785854,-23.6638686,2015-01-27,De 21:44 a 21:55,21:44,21:55,21,44,21,55
361,361,-46.6973162,-23.6077583,2015-01-27,De 21:03 a 23:59,21:03,21:59,21,3,21,59
362,362,-46.6973162,-23.6077583,2015-01-27,De 21:03 a 23:59,22:00,22:59,22,0,22,59
363,363,-46.6973162,-23.6077583,2015-01-27,De 21:03 a 23:59,23:00,23:59,23,0,23,59
364,364,-46.72154159999999,-23.63972080000001,2015-01-27,De 21:20 a 23:59,21:20,21:59,21,20,21,59
365,365,-46.72154159999999,-23.63972080000001,2015-01-27,De 21:20 a 23:59,22:00,22:59,22,0,22,59
366,366,-46.72154159999999,-23.63972080000001,2015-01-27,De 21:20 a 23:59,23:00,23:59,23,0,23,59
367,367,-46.6989804,-23.6755773,2015-01-27,De 21:39 a 23:59,21:39,21:59,21,39,21,59
368,368,-46.6989804,-23.6755773,2015-01-27,De 21:39 a 23:59,22:00,22:59,22,0,22,59
369,369,-46.6989804,-23.6755773,2015-01-27,De 21:39 a 23:59,23:00,23:59,23,0,23,59
370,370,-46.6874891,-23.6264229,2015-01-27,De 21:12 a 22:10,21:12,21:59,21,12,21,59
371,371,-46.6874891,-23.6264229,2015-01-27,De 21:12 a 22:10,22:00,22:10,22,0,22,10
372,372,-46.720741,-23.6537565,2015-01-27,De 21:16 a 23:59,21:16,21:59,21,16,21,59
373,373,-46.720741,-23.6537565,2015-01-27,De 21:16 a 23:59,22:00,22:59,22,0,22,59
374,374,-46.720741,-23.6537565,2015-01-27,De 21:16 a 23:59,23:00,23:59,23,0,23,59
375,375,-46.6973008,-23.6084121,2015-01-27,De 22:13 a 23:59,22:13,22:59,22,13,22,59
376,376,-46.6973008,-23.6084121,2015-01-27,De 22:13 a 23:59,23:00,23:59,23,0,23,59
377,377,-46.6294583,-23.62651210000001,2015-01-27,De 21:26 a 22:05,21:26,21:59,21,26,21,59
378,378,-46.6294583,-23.62651210000001,2015-01-27,De 21:26 a 22:05,22:00,22:05,22,0,22,5
379,379,-46.62736629999999,-23.6159624,2015-01-27,De 21:28 a 22:02,21:28,21:59,21,28,21,59
380,380,-46.62736629999999,-23.6159624,2015-01-27,De 21:28 a 22:02,22:00,22:02,22,0,22,2
381,381,-46.62772890000001,-23.6193201,2015-01-27,De 21:33 a 21:56,21:33,21:56,21,33,21,56
382,382,-46.6253176,-23.5254597,2015-01-28,De 01:38 a 09:27,01:38,01:59,1,38,1,59
383,383,-46.6253176,-23.5254597,2015-01-28,De 01:38 a 09:27,02:00,02:59,2,0,2,59
384,384,-46.6253176,-23.5254597,2015-01-28,De 01:38 a 09:27,03:00,03:59,3,0,3,59
385,385,-46.6253176,-23.5254597,2015-01-28,De 01:38 a 09:27,04:00,04:59,4,0,4,59
386,386,-46.6253176,-23.5254597,2015-01-28,De 01:38 a 09:27,05:00,05:59,5,0,5,59
387,387,-46.6253176,-23.5254597,2015-01-28,De 01:38 a 09:27,06:00,06:59,6,0,6,59
388,388,-46.6253176,-23.5254597,2015-01-28,De 01:38 a 09:27,07:00,07:59,7,0,7,59
389,389,-46.6253176,-23.5254597,2015-01-28,De 01:38 a 09:27,08:00,08:59,8,0,8,59
390,390,-46.6253176,-23.5254597,2015-01-28,De 01:38 a 09:27,09:00,09:27,9,0,9,27
391,391,-46.5798037,-23.54418900000001,2015-01-28,De 00:11 a 04:36,00:11,00:59,0,11,0,59
392,392,-46.5798037,-23.54418900000001,2015-01-28,De 00:11 a 04:36,01:00,01:59,1,0,1,59
393,393,-46.5798037,-23.54418900000001,2015-01-28,De 00:11 a 04:36,02:00,02:59,2,0,2,59
394,394,-46.5798037,-23.54418900000001,2015-01-28,De 00:11 a 04:36,03:00,03:59,3,0,3,59
395,395,-46.5798037,-23.54418900000001,2015-01-28,De 00:11 a 04:36,04:00,04:36,4,0,4,36
396,396,-46.691945,-23.6841075,2015-01-28,De 07:57 a 08:49,07:57,07:59,7,57,7,59
397,397,-46.691945,-23.6841075,2015-01-28,De 07:57 a 08:49,08:00,08:49,8,0,8,49
398,398,-46.73090620000001,-23.5914551,2015-02-02,De 09:28 a 10:39,09:28,09:59,9,28,9,59
399,399,-46.73090620000001,-23.5914551,2015-02-02,De 09:28 a 10:39,10:00,10:39,10,0,10,39
400,400,-46.70996829999999,-23.6238787,2015-02-02,De 09:37 a 09:52,09:37,09:52,9,37,9,52
401,401,-46.6905352,-23.5881265,2015-02-02,De 09:09 a 09:35,09:09,09:35,9,9,9,35
402,402,-46.6968956,-23.6227181,2015-02-02,De 09:10 a 09:19,09:10,09:19,9,10,9,19
403,403,-46.6979058,-23.6103378,2015-02-02,De 09:19 a 10:23,09:19,09:59,9,19,9,59
404,404,-46.6979058,-23.6103378,2015-02-02,De 09:19 a 10:23,10:00,10:23,10,0,10,23
405,405,-46.6867172,-23.625063,2015-02-02,De 09:21 a 10:23,09:21,09:59,9,21,9,59
406,406,-46.6867172,-23.625063,2015-02-02,De 09:21 a 10:23,10:00,10:23,10,0,10,23
407,407,-46.6830422,-23.6189923,2015-02-02,De 09:28 a 10:23,09:28,09:59,9,28,9,59
408,408,-46.6830422,-23.6189923,2015-02-02,De 09:28 a 10:23,10:00,10:23,10,0,10,23
409,409,-46.65641859999999,-23.6118412,2015-02-02,De 09:36 a 09:50,09:36,09:50,9,36,9,50
410,410,-46.6719109,-23.4535352,2015-02-03,De 19:02 a 23:59,19:02,19:59,19,2,19,59
411,411,-46.6719109,-23.4535352,2015-02-03,De 19:02 a 23:59,20:00,20:59,20,0,20,59
412,412,-46.6719109,-23.4535352,2015-02-03,De 19:02 a 23:59,21:00,21:59,21,0,21,59
413,413,-46.6719109,-23.4535352,2015-02-03,De 19:02 a 23:59,22:00,22:59,22,0,22,59
414,414,-46.6719109,-23.4535352,2015-02-03,De 19:02 a 23:59,23:00,23:59,23,0,23,59
415,415,-46.6745758,-23.481113600000004,2015-02-05,De 13:06 a 14:21,13:06,13:59,13,6,13,59
416,416,-46.6745758,-23.481113600000004,2015-02-05,De 13:06 a 14:21,14:00,14:21,14,0,14,21
417,417,-46.6300867,-23.5183856,2015-02-05,De 11:47 a 12:43,11:47,11:59,11,47,11,59
418,418,-46.6300867,-23.5183856,2015-02-05,De 11:47 a 12:43,12:00,12:43,12,0,12,43
419,419,-46.63076760000001,-23.524779100000003,2015-02-05,De 11:11 a 12:13,11:11,11:59,11,11,11,59
420,420,-46.63076760000001,-23.524779100000003,2015-02-05,De 11:11 a 12:13,12:00,12:13,12,0,12,13
421,421,-46.6284717,-23.5413011,2015-02-05,De 11:42 a 14:21,11:42,11:59,11,42,11,59
422,422,-46.6284717,-23.5413011,2015-02-05,De 11:42 a 14:21,12:00,12:59,12,0,12,59
423,423,-46.6284717,-23.5413011,2015-02-05,De 11:42 a 14:21,13:00,13:59,13,0,13,59
424,424,-46.6284717,-23.5413011,2015-02-05,De 11:42 a 14:21,14:00,14:21,14,0,14,21
425,425,-46.73332509999999,-23.5930432,2015-02-05,De 07:49 a 13:20,07:49,07:59,7,49,7,59
426,426,-46.73332509999999,-23.5930432,2015-02-05,De 07:49 a 13:20,08:00,08:59,8,0,8,59
427,427,-46.73332509999999,-23.5930432,2015-02-05,De 07:49 a 13:20,09:00,09:59,9,0,9,59
428,428,-46.73332509999999,-23.5930432,2015-02-05,De 07:49 a 13:20,10:00,10:59,10,0,10,59
429,429,-46.73332509999999,-23.5930432,2015-02-05,De 07:49 a 13:20,11:00,11:59,11,0,11,59
430,430,-46.73332509999999,-23.5930432,2015-02-05,De 07:49 a 13:20,12:00,12:59,12,0,12,59
431,431,-46.73332509999999,-23.5930432,2015-02-05,De 07:49 a 13:20,13:00,13:20,13,0,13,20
432,432,-46.73041920000001,-23.5907654,2015-02-05,De 08:18 a 13:16,08:18,08:59,8,18,8,59
433,433,-46.73041920000001,-23.5907654,2015-02-05,De 08:18 a 13:16,09:00,09:59,9,0,9,59
434,434,-46.73041920000001,-23.5907654,2015-02-05,De 08:18 a 13:16,10:00,10:59,10,0,10,59
435,435,-46.73041920000001,-23.5907654,2015-02-05,De 08:18 a 13:16,11:00,11:59,11,0,11,59
436,436,-46.73041920000001,-23.5907654,2015-02-05,De 08:18 a 13:16,12:00,12:59,12,0,12,59
437,437,-46.73041920000001,-23.5907654,2015-02-05,De 08:18 a 13:16,13:00,13:16,13,0,13,16
438,438,-46.684336,-23.5662554,2015-02-05,De 11:20 a 12:47,11:20,11:59,11,20,11,59
439,439,-46.684336,-23.5662554,2015-02-05,De 11:20 a 12:47,12:00,12:47,12,0,12,47
440,440,-46.449727,-23.5404303,2015-02-05,De 09:52 a 10:36,09:52,09:59,9,52,9,59
441,441,-46.449727,-23.5404303,2015-02-05,De 09:52 a 10:36,10:00,10:36,10,0,10,36
442,442,-46.3952434,-23.4920959,2015-02-05,De 14:07 a 15:57,14:07,14:59,14,7,14,59
443,443,-46.3952434,-23.4920959,2015-02-05,De 14:07 a 15:57,15:00,15:57,15,0,15,57
444,444,-46.610389700000006,-23.5397517,2015-02-05,De 11:49 a 14:00,11:49,11:59,11,49,11,59
445,445,-46.610389700000006,-23.5397517,2015-02-05,De 11:49 a 14:00,12:00,12:59,12,0,12,59
446,446,-46.610389700000006,-23.5397517,2015-02-05,De 11:49 a 14:00,13:00,13:59,13,0,13,59
447,447,-46.610389700000006,-23.5397517,2015-02-05,De 11:49 a 14:00,14:00,14:00,14,0,14,0
448,448,-46.4059539,-23.4913385,2015-02-05,De 12:05 a 13:35,12:05,12:59,12,5,12,59
449,449,-46.4059539,-23.4913385,2015-02-05,De 12:05 a 13:35,13:00,13:35,13,0,13,35
450,450,-46.40580070000001,-23.4892542,2015-02-05,De 13:43 a 23:59,13:43,13:59,13,43,13,59
451,451,-46.40580070000001,-23.4892542,2015-02-05,De 13:43 a 23:59,14:00,14:59,14,0,14,59
452,452,-46.40580070000001,-23.4892542,2015-02-05,De 13:43 a 23:59,15:00,15:59,15,0,15,59
453,453,-46.40580070000001,-23.4892542,2015-02-05,De 13:43 a 23:59,16:00,16:59,16,0,16,59
454,454,-46.40580070000001,-23.4892542,2015-02-05,De 13:43 a 23:59,17:00,17:59,17,0,17,59
455,455,-46.40580070000001,-23.4892542,2015-02-05,De 13:43 a 23:59,18:00,18:59,18,0,18,59
456,456,-46.40580070000001,-23.4892542,2015-02-05,De 13:43 a 23:59,19:00,19:59,19,0,19,59
457,457,-46.40580070000001,-23.4892542,2015-02-05,De 13:43 a 23:59,20:00,20:59,20,0,20,59
458,458,-46.40580070000001,-23.4892542,2015-02-05,De 13:43 a 23:59,21:00,21:59,21,0,21,59
459,459,-46.40580070000001,-23.4892542,2015-02-05,De 13:43 a 23:59,22:00,22:59,22,0,22,59
460,460,-46.40580070000001,-23.4892542,2015-02-05,De 13:43 a 23:59,23:00,23:59,23,0,23,59
461,461,-46.71481139999999,-23.6898831,2015-02-05,De 07:38 a 10:17,07:38,07:59,7,38,7,59
462,462,-46.71481139999999,-23.6898831,2015-02-05,De 07:38 a 10:17,08:00,08:59,8,0,8,59
463,463,-46.71481139999999,-23.6898831,2015-02-05,De 07:38 a 10:17,09:00,09:59,9,0,9,59
464,464,-46.71481139999999,-23.6898831,2015-02-05,De 07:38 a 10:17,10:00,10:17,10,0,10,17
465,465,-46.6753848,-23.7550249,2015-02-05,De 08:26 a 13:02,08:26,08:59,8,26,8,59
466,466,-46.6753848,-23.7550249,2015-02-05,De 08:26 a 13:02,09:00,09:59,9,0,9,59
467,467,-46.6753848,-23.7550249,2015-02-05,De 08:26 a 13:02,10:00,10:59,10,0,10,59
468,468,-46.6753848,-23.7550249,2015-02-05,De 08:26 a 13:02,11:00,11:59,11,0,11,59
469,469,-46.6753848,-23.7550249,2015-02-05,De 08:26 a 13:02,12:00,12:59,12,0,12,59
470,470,-46.6753848,-23.7550249,2015-02-05,De 08:26 a 13:02,13:00,13:02,13,0,13,2
471,471,-46.72708770000001,-23.6653706,2015-02-05,De 10:06 a 13:51,10:06,10:59,10,6,10,59
472,472,-46.72708770000001,-23.6653706,2015-02-05,De 10:06 a 13:51,11:00,11:59,11,0,11,59
473,473,-46.72708770000001,-23.6653706,2015-02-05,De 10:06 a 13:51,12:00,12:59,12,0,12,59
474,474,-46.72708770000001,-23.6653706,2015-02-05,De 10:06 a 13:51,13:00,13:51,13,0,13,51
475,475,-46.691945,-23.6841075,2015-02-05,De 15:34 a 23:59,15:34,15:59,15,34,15,59
476,476,-46.691945,-23.6841075,2015-02-05,De 15:34 a 23:59,16:00,16:59,16,0,16,59
477,477,-46.691945,-23.6841075,2015-02-05,De 15:34 a 23:59,17:00,17:59,17,0,17,59
478,478,-46.691945,-23.6841075,2015-02-05,De 15:34 a 23:59,18:00,18:59,18,0,18,59
479,479,-46.691945,-23.6841075,2015-02-05,De 15:34 a 23:59,19:00,19:59,19,0,19,59
480,480,-46.691945,-23.6841075,2015-02-05,De 15:34 a 23:59,20:00,20:59,20,0,20,59
481,481,-46.691945,-23.6841075,2015-02-05,De 15:34 a 23:59,21:00,21:59,21,0,21,59
482,482,-46.691945,-23.6841075,2015-02-05,De 15:34 a 23:59,22:00,22:59,22,0,22,59
483,483,-46.691945,-23.6841075,2015-02-05,De 15:34 a 23:59,23:00,23:59,23,0,23,59
484,484,-46.718691,-23.6653914,2015-02-05,De 18:09 a 18:14,18:09,18:14,18,9,18,14
485,485,-46.6973162,-23.6077583,2015-02-05,De 08:08 a 09:18,08:08,08:59,8,8,8,59
486,486,-46.6973162,-23.6077583,2015-02-05,De 08:08 a 09:18,09:00,09:18,9,0,9,18
487,487,-46.6989804,-23.6755773,2015-02-05,De 08:10 a 09:28,08:10,08:59,8,10,8,59
488,488,-46.6989804,-23.6755773,2015-02-05,De 08:10 a 09:28,09:00,09:28,9,0,9,28
489,489,-46.7253607,-23.6462723,2015-02-05,De 08:14 a 12:37,08:14,08:59,8,14,8,59
490,490,-46.7253607,-23.6462723,2015-02-05,De 08:14 a 12:37,09:00,09:59,9,0,9,59
491,491,-46.7253607,-23.6462723,2015-02-05,De 08:14 a 12:37,10:00,10:59,10,0,10,59
492,492,-46.7253607,-23.6462723,2015-02-05,De 08:14 a 12:37,11:00,11:59,11,0,11,59
493,493,-46.7253607,-23.6462723,2015-02-05,De 08:14 a 12:37,12:00,12:37,12,0,12,37
494,494,-46.70995960000001,-23.6638785,2015-02-05,De 08:28 a 08:56,08:28,08:56,8,28,8,56
495,495,-46.691945,-23.6841075,2015-02-05,De 08:33 a 12:37,08:33,08:59,8,33,8,59
496,496,-46.691945,-23.6841075,2015-02-05,De 08:33 a 12:37,09:00,09:59,9,0,9,59
497,497,-46.691945,-23.6841075,2015-02-05,De 08:33 a 12:37,10:00,10:59,10,0,10,59
498,498,-46.691945,-23.6841075,2015-02-05,De 08:33 a 12:37,11:00,11:59,11,0,11,59
499,499,-46.691945,-23.6841075,2015-02-05,De 08:33 a 12:37,12:00,12:37,12,0,12,37
500,500,-46.720741,-23.6537565,2015-02-05,De 09:05 a 09:41,09:05,09:41,9,5,9,41
501,501,-46.719877,-23.6531866,2015-02-05,De 11:52 a 14:17,11:52,11:59,11,52,11,59
502,502,-46.719877,-23.6531866,2015-02-05,De 11:52 a 14:17,12:00,12:59,12,0,12,59
503,503,-46.719877,-23.6531866,2015-02-05,De 11:52 a 14:17,13:00,13:59,13,0,13,59
504,504,-46.719877,-23.6531866,2015-02-05,De 11:52 a 14:17,14:00,14:17,14,0,14,17
505,505,-46.7088384,-23.6581077,2015-02-05,De 11:52 a 12:24,11:52,11:59,11,52,11,59
506,506,-46.7088384,-23.6581077,2015-02-05,De 11:52 a 12:24,12:00,12:24,12,0,12,24
507,507,-46.7048098,-23.6604082,2015-02-05,De 12:26 a 13:05,12:26,12:59,12,26,12,59
508,508,-46.7048098,-23.6604082,2015-02-05,De 12:26 a 13:05,13:00,13:05,13,0,13,5
509,509,-46.7040693,-23.659564000000003,2015-02-05,De 17:30 a 23:59,17:30,17:59,17,30,17,59
510,510,-46.7040693,-23.659564000000003,2015-02-05,De 17:30 a 23:59,18:00,18:59,18,0,18,59
511,511,-46.7040693,-23.659564000000003,2015-02-05,De 17:30 a 23:59,19:00,19:59,19,0,19,59
512,512,-46.7040693,-23.659564000000003,2015-02-05,De 17:30 a 23:59,20:00,20:59,20,0,20,59
513,513,-46.7040693,-23.659564000000003,2015-02-05,De 17:30 a 23:59,21:00,21:59,21,0,21,59
514,514,-46.7040693,-23.659564000000003,2015-02-05,De 17:30 a 23:59,22:00,22:59,22,0,22,59
515,515,-46.7040693,-23.659564000000003,2015-02-05,De 17:30 a 23:59,23:00,23:59,23,0,23,59
516,516,-46.6782455,-23.6652142,2015-02-05,De 18:44 a 19:17,18:44,18:59,18,44,18,59
517,517,-46.6782455,-23.6652142,2015-02-05,De 18:44 a 19:17,19:00,19:17,19,0,19,17
518,518,-46.6105641,-23.5118579,2015-02-06,De 17:18 a 18:21,17:18,17:59,17,18,17,59
519,519,-46.6105641,-23.5118579,2015-02-06,De 17:18 a 18:21,18:00,18:21,18,0,18,21
520,520,-46.64948270000001,-23.5557717,2015-02-06,De 15:33 a 16:01,15:33,15:59,15,33,15,59
